Dataset,Target Name,RA (J2000),Dec (J2000),Ref,Start Time,Stop Time,Exp Time,Instrument,Apertures,Filters/Gratings,Central Wavelength,Proposal ID,Release Date,Preview Name,Scan Type,High-Level Science Products,Ang Sep (')
string,string,ra,dec,integer,datetime,datetime,float,string,string,string,float,integer,datetime,string,string,integer,float
U67E0402R,NGC6752,19 10 55.622,-59 58 45.04,18,2001-03-21 21:01:14,2001-03-21 21:07:54,400.000,WFPC2 ,PC1-FIX,F160BW,1522.000,8709,2001-03-22 00:38:33,U67E0402R,,,0.545
U67E0403R,NGC6752,19 10 55.622,-59 58 45.04,18,2001-03-21 21:13:14,2001-03-21 21:19:54,400.000,WFPC2 ,PC1-FIX,F255W,2599.000,8709,2001-03-22 12:58:08,U67E0403R,,,0.545
U67E0404R,NGC6752,19 10 55.622,-59 58 45.04,18,2001-03-21 21:22:14,2001-03-21 21:28:54,400.000,WFPC2 ,PC1-FIX,F255W,2599.000,8709,2001-03-22 00:40:30,U67E0404R,,,0.545
U67E0405R,NGC6752,19 10 55.622,-59 58 45.04,18,2001-03-21 22:27:14,2001-03-21 22:33:54,400.000,WFPC2 ,PC1-FIX,F255W,2599.000,8709,2001-03-21 23:55:51,U67E0405R,,,0.545
U67E0406R,NGC6752,19 10 55.622,-59 58 45.04,18,2001-03-21 22:37:14,2001-03-21 22:41:34,260.000,WFPC2 ,PC1-FIX,F336W,3344.000,8709,2001-03-22 00:27:54,U67E0406R,,,0.545
U67E0407R,NGC6752,19 10 55.622,-59 58 45.04,18,2001-03-21 22:44:14,2001-03-21 22:48:34,260.000,WFPC2 ,PC1-FIX,F336W,3344.000,8709,2001-03-22 00:02:44,U67E0407R,,,0.545
U67E0408R,NGC6752,19 10 55.622,-59 58 45.04,18,2001-03-22 00:09:14,2001-03-22 00:13:34,260.000,WFPC2 ,PC1-FIX,F336W,3344.000,8709,2001-03-22 20:35:42,U67E0408R,,,0.545
U67E0409R,NGC6752,19 10 55.622,-59 58 45.04,18,2001-03-22 00:16:14,2001-03-22 00:16:34,20.000,WFPC2 ,PC1-FIX,F336W,3344.000,8709,2001-03-22 20:39:12,U67E0409R,,,0.545
U67E040AR,NGC6752,19 10 55.622,-59 58 45.04,18,2001-03-22 00:19:14,2001-03-22 00:19:14,0.200,WFPC2 ,PC1-FIX,F555W,5439.000,8709,2001-03-22 20:40:57,U67E040AR,,,0.545
U67E040BR,NGC6752,19 10 55.622,-59 58 45.04,18,2001-03-22 00:21:14,2001-03-22 00:21:44,30.000,WFPC2 ,PC1-FIX,F555W,5439.000,8709,2001-03-22 20:42:32,U67E040BR,,,0.545
U67E040CR,NGC6752,19 10 55.622,-59 58 45.04,18,2001-03-22 00:23:14,2001-03-22 00:23:44,30.000,WFPC2 ,PC1-FIX,F555W,5439.000,8709,2001-03-22 20:43:36,U67E040CR,,,0.545
U67E040DR,NGC6752,19 10 55.622,-59 58 45.04,18,2001-03-22 00:25:14,2001-03-22 00:25:44,30.000,WFPC2 ,PC1-FIX,F555W,5439.000,8709,2001-03-22 20:45:32,U67E040DR,,,0.545
J8F865020,NGC6752,19 11 02.800,-60 00 51.68,34,2002-09-15 11:30:42,2002-09-15 11:47:44,44.508,ACS   ,WFC,F606W;CLEAR2L,5919.350,9453,2003-09-15 11:30:42,J8F865020,,,2.232
J8F865010,NGC6752,19 11 02.800,-60 00 51.68,34,2002-09-15 11:56:46,2002-09-15 12:13:53,49.508,ACS   ,WFC,CLEAR1L;F814W,8046.799,9453,2003-09-15 11:56:46,J8F865010,,,2.232
J91L03010,NGC6752-POS1,19 10 52.040,-59 59 04.60,8,2004-06-08 12:46:11,2004-06-08 12:52:06,140.000,ACS   ,HRC-FIX,CLEAR1S;F435W,4310.798,10335,2005-06-09 02:27:50,J91L03010,,,0.009
J91L03040,NGC6752-POS1,19 10 52.072,-59 59 04.60,8,2004-06-08 12:54:09,2004-06-08 12:57:03,30.000,ACS   ,HRC-FIX,F555W;CLEAR2S,5355.496,10335,2005-06-08 12:54:19,J91L03040,,,0.006
J91L03020,NGC6752-POS2,19 10 52.120,-59 59 05.50,8,2004-06-08 12:59:08,2004-06-08 13:05:02,140.000,ACS   ,HRC-FIX,CLEAR1S;F435W,4310.798,10335,2005-06-09 02:28:13,J91L03020,,,0.018
J91L03050,NGC6752-POS2,19 10 52.152,-59 59 05.50,8,2004-06-08 13:07:06,2004-06-08 13:08:39,20.000,ACS   ,HRC-FIX,F555W;CLEAR2S,5355.496,10335,2005-06-08 13:07:16,J91L03050,,,0.019
J91L03030,NGC6752-POS3,19 10 51.960,-59 59 05.50,8,2004-06-08 13:10:44,2004-06-08 13:22:18,140.000,ACS   ,HRC-FIX,CLEAR1S;F435W,4310.798,10335,2005-06-09 02:28:07,J91L03030,,,0.026
J91L03060,NGC6752-POS3,19 10 51.992,-59 59 05.50,8,2004-06-08 13:24:22,2004-06-08 13:25:55,20.000,ACS   ,HRC-FIX,F555W;CLEAR2S,5355.496,10335,2005-06-08 13:24:32,J91L03060,,,0.024
J8N302010,NGC6752Y95,19 10 58.922,-60 00 47.25,9,2004-07-18 12:20:27,2004-07-18 13:07:28,2040.000,ACS   ,WFCENTER,F475W;CLEAR2L,4745.193,9899,2005-07-18 12:26:07,J8N302010,,,1.914
J90C01010,NGC6752,19 11 00.538,-59 58 15.91,5,2004-09-19 09:13:23,2004-09-19 17:50:25,480.000,ACS   ,WFC1,CLEAR1L;F814W,8047.289,10121,2005-09-19 09:14:03,J90C01010,,,1.328
J90C01020,NGC6752,19 11 00.538,-59 58 15.91,5,2004-09-19 09:22:52,2004-09-19 17:40:57,5745.000,ACS   ,WFC1,F555W;CLEAR2L,5360.038,10121,2005-09-19 09:24:12,J90C01020,,,1.328
J99CF1011,NGC6752-POS1,19 10 52.040,-59 59 04.60,4,2005-08-31 11:49:48,2005-08-31 11:59:08,100.000,ACS   ,HRC,F555W;CLEAR2S,5355.440,10458,2006-08-31 00:00:00,J99CF1011,,,0.009
J99CF1021,NGC6752-POS1,19 10 52.040,-59 59 04.60,4,2005-08-31 11:59:58,2005-08-31 12:09:12,400.000,ACS   ,HRC,F555W;CLEAR2S,5355.440,10458,2006-08-31 00:00:00,J99CF1021,,,0.009
J99CF1031,NGC6752-POS1,19 10 52.040,-59 59 04.60,4,2005-08-31 13:24:22,2005-08-31 13:25:34,20.000,ACS   ,HRC,F555W;CLEAR2S,5355.440,10458,2006-08-31 00:00:00,J99CF1031,,,0.009
J99CF1041,NGC6752-POS1,19 10 52.040,-59 59 04.60,4,2005-08-31 13:26:22,2005-08-31 13:43:50,1000.000,ACS   ,HRC,F555W;CLEAR2S,5355.440,10458,2006-08-31 00:00:00,J99CF1041,,,0.009
J99D01011,NGC6752-FIELD-1,19 11 02.800,-60 00 51.68,4,2005-10-16 13:00:06,2005-10-16 13:09:26,100.000,ACS   ,HRC,F555W;CLEAR2S,5355.434,10459,2006-10-17 00:00:00,J99D01011,,,2.232
J99D01021,NGC6752-FIELD-1,19 11 02.800,-60 00 51.68,4,2005-10-16 13:10:16,2005-10-16 13:19:30,400.000,ACS   ,HRC,F555W;CLEAR2S,5355.434,10459,2006-10-17 00:00:00,J99D01021,,,2.232
J99D01031,NGC6752-FIELD-1,19 11 02.800,-60 00 51.68,4,2005-10-16 13:20:20,2005-10-16 13:21:32,20.000,ACS   ,HRC,F555W;CLEAR2S,5355.434,10459,2006-10-17 00:00:00,J99D01031,,,2.232
J99D01041,NGC6752-FIELD-1,19 11 02.800,-60 00 51.68,4,2005-10-16 14:33:45,2005-10-16 14:51:13,1000.000,ACS   ,HRC,F555W;CLEAR2S,5355.434,10459,2006-10-17 00:00:00,J99D01041,,,2.232
J99D01051,NGC6752-FIELD-1,19 11 02.800,-60 00 51.68,4,2005-10-16 15:11:46,2005-10-16 15:21:06,100.000,ACS   ,HRC,F555W;CLEAR2S,5355.434,10459,2006-10-17 00:00:00,J99D01051,,,2.232
J99D01061,NGC6752-FIELD-1,19 11 02.800,-60 00 51.68,4,2005-10-16 15:21:56,2005-10-16 15:31:10,400.000,ACS   ,HRC,F555W;CLEAR2S,5355.434,10459,2006-10-17 00:00:00,J99D01061,,,2.232
J99D01071,NGC6752-FIELD-1,19 11 02.800,-60 00 51.68,4,2005-10-16 15:32:00,2005-10-16 15:33:12,20.000,ACS   ,HRC,F555W;CLEAR2S,5355.434,10459,2006-10-17 00:00:00,J99D01071,,,2.232
J99D01081,NGC6752-FIELD-1,19 11 02.800,-60 00 51.68,4,2005-10-16 15:34:00,2005-10-16 15:51:28,1000.000,ACS   ,HRC,F555W;CLEAR2S,5355.434,10459,2006-10-17 00:00:00,J99D01081,,,2.232
J99D01091,NGC6752-FIELD-1,19 11 02.800,-60 00 51.68,4,2005-10-16 15:58:07,2005-10-16 16:01:21,40.000,ACS   ,HRC,F555W;CLEAR2S,5355.434,10459,2006-10-17 00:00:00,J99D01091,,,2.232
J99D010A0,NGC6752-FIELD-1,19 11 02.800,-60 00 51.68,4,2005-10-16 16:02:11,2005-10-16 16:05:45,40.000,ACS   ,HRC,F555W;CLEAR2S,5355.434,10459,2006-10-17 00:00:00,J99D010A0,,,2.232
J99D010A1,NGC6752-FIELD-1,19 11 02.800,-60 00 51.68,4,2005-10-16 16:02:11,2005-10-16 16:03:23,20.000,ACS   ,HRC,F555W;CLEAR2S,5355.434,10459,2006-10-17 00:00:00,,,,2.232
J99D010A2,NGC6752-FIELD-1,19 11 02.806,-60 00 51.61,4,2005-10-16 16:04:33,2005-10-16 16:05:45,20.000,ACS   ,HRC,F555W;CLEAR2S,5355.434,10459,2006-10-17 00:00:00,,,,2.232
J99D010B1,NGC6752-FIELD-1,19 11 02.800,-60 00 51.68,4,2005-10-16 16:06:55,2005-10-16 16:11:07,200.000,ACS   ,HRC,F555W;CLEAR2S,5355.434,10459,2006-10-17 00:00:00,J99D010B1,,,2.232
J99D010C0,NGC6752-FIELD-1,19 11 02.800,-60 00 51.68,4,2005-10-16 16:11:57,2005-10-16 16:16:29,200.000,ACS   ,HRC,F555W;CLEAR2S,5355.434,10459,2006-10-17 00:00:00,J99D010C0,,,2.232
J99D010D1,NGC6752-FIELD-1,19 11 02.800,-60 00 51.68,4,2005-10-16 16:17:39,2005-10-16 16:20:53,40.000,ACS   ,HRC,F555W;CLEAR2S,5355.434,10459,2006-10-17 00:00:00,J99D010D1,,,2.232
J99D010E0,NGC6752-FIELD-1,19 11 02.800,-60 00 51.68,4,2005-10-16 16:21:41,2005-10-16 16:39:29,1000.000,ACS   ,HRC,F555W;CLEAR2S,5355.434,10459,2006-10-17 00:00:00,J99D010E0,,,2.232
J99D010G1,NGC6752-FIELD-1,19 11 02.800,-60 00 51.68,4,2005-10-16 16:46:08,2005-10-16 16:49:22,40.000,ACS   ,HRC,F555W;CLEAR2S,5355.434,10459,2006-10-17 00:00:00,J99D010G1,,,2.232
J99D010H0,NGC6752-FIELD-1,19 11 02.800,-60 00 51.68,4,2005-10-16 16:50:12,2005-10-16 16:54:26,40.000,ACS   ,HRC,F555W;CLEAR2S,5355.434,10459,2006-10-17 00:00:00,J99D010H0,,,2.232
J99D010I1,NGC6752-FIELD-1,19 11 02.800,-60 00 51.68,4,2005-10-16 16:55:36,2005-10-16 16:59:48,200.000,ACS   ,HRC,F555W;CLEAR2S,5355.434,10459,2006-10-17 00:00:00,J99D010I1,,,2.232
J99D010J0,NGC6752-FIELD-1,19 11 02.800,-60 00 51.68,4,2005-10-16 17:00:38,2005-10-16 17:05:10,200.000,ACS   ,HRC,F555W;CLEAR2S,5355.434,10459,2006-10-17 00:00:00,J99D010J0,,,2.232
J99D010K1,NGC6752-FIELD-1,19 11 02.800,-60 00 51.68,4,2005-10-16 17:06:20,2005-10-16 17:09:34,40.000,ACS   ,HRC,F555W;CLEAR2S,5355.434,10459,2006-10-17 00:00:00,J99D010K1,,,2.232
J99D010L0,NGC6752-FIELD-1,19 11 02.800,-60 00 51.68,4,2005-10-16 17:10:22,2005-10-16 17:28:10,1000.000,ACS   ,HRC,F555W;CLEAR2S,5355.434,10459,2006-10-17 00:00:00,J99D010L0,,,2.232
J99DA1011,NGC6752-FIELD-1,19 11 02.800,-60 00 51.68,4,2005-10-16 18:00:29,2005-10-16 18:16:40,400.000,ACS   ,WFC1-2K,F606W;CLEAR2L,5919.221,10459,2006-10-17 00:00:00,J99DA1011,,,2.232
J99DA1020,NGC6752-FIELD-1,19 11 02.800,-60 00 51.68,4,2005-10-16 18:25:35,2005-10-16 18:42:06,400.000,ACS   ,WFC1-2K,F606W;CLEAR2L,5919.221,10459,2006-10-17 00:00:00,J99DA1020,,,2.232
J99DA1021,NGC6752-FIELD-1,19 11 02.800,-60 00 51.68,4,2005-10-16 18:25:35,2005-10-16 18:32:06,200.000,ACS   ,WFC1-2K,F606W;CLEAR2L,5919.221,10459,2006-10-17 00:00:00,,,,2.232
J99DA1022,NGC6752-FIELD-1,19 11 02.790,-60 00 51.81,4,2005-10-16 18:35:35,2005-10-16 18:42:06,200.000,ACS   ,WFC1-2K,F606W;CLEAR2L,5919.221,10459,2006-10-17 00:00:00,,,,2.233
J99DA1030,NGC6752-FIELD-1,19 11 02.800,-60 00 51.68,4,2005-10-16 18:51:01,2005-10-16 19:07:32,400.000,ACS   ,WFC1-2K,F606W;CLEAR2L,5919.221,10459,2006-10-17 00:00:00,J99DA1030,,,2.232
J99DA1031,NGC6752-FIELD-1,19 11 02.800,-60 00 51.68,4,2005-10-16 18:51:01,2005-10-16 18:57:32,200.000,ACS   ,WFC1-2K,F606W;CLEAR2L,5919.221,10459,2006-10-17 00:00:00,,,,2.232
J99DA1032,NGC6752-FIELD-1,19 11 02.790,-60 00 51.81,4,2005-10-16 19:01:01,2005-10-16 19:07:32,200.000,ACS   ,WFC1-2K,F606W;CLEAR2L,5919.221,10459,2006-10-17 00:00:00,,,,2.233
J99DA1040,NGC6752-FIELD-1,19 11 02.800,-60 00 51.68,4,2005-10-16 19:11:31,2005-10-16 19:48:44,1800.000,ACS   ,WFC,F606W;CLEAR2L,5919.221,10459,2006-10-17 00:00:00,J99DA1040,,,2.232
J99DA1041,NGC6752-FIELD-1,19 11 02.800,-60 00 51.68,4,2005-10-16 19:11:31,2005-10-16 19:28:48,900.000,ACS   ,WFC,F606W;CLEAR2L,5919.221,10459,2006-10-17 00:00:00,,,,2.232
J99DA1042,NGC6752-FIELD-1,19 11 02.405,-60 00 52.12,4,2005-10-16 19:31:27,2005-10-16 19:48:44,900.000,ACS   ,WFC,F606W;CLEAR2L,5919.221,10459,2006-10-17 00:00:00,,,,2.209
J99DA1050,NGC6752-FIELD-1,19 11 02.800,-60 00 51.68,4,2005-10-16 19:51:23,2005-10-16 20:28:36,1800.000,ACS   ,WFC,F606W;CLEAR2L,5919.221,10459,2006-10-17 00:00:00,J99DA1050,,,2.232
J99DA1051,NGC6752-FIELD-1,19 11 02.800,-60 00 51.68,4,2005-10-16 19:51:23,2005-10-16 20:08:40,900.000,ACS   ,WFC,F606W;CLEAR2L,5919.221,10459,2006-10-17 00:00:00,,,,2.232
J99DA1052,NGC6752-FIELD-1,19 11 02.405,-60 00 52.12,4,2005-10-16 20:11:19,2005-10-16 20:28:36,900.000,ACS   ,WFC,F606W;CLEAR2L,5919.221,10459,2006-10-17 00:00:00,,,,2.209
J9L966010,NGC6752,19 10 52.351,-59 59 13.07,260,2006-05-24 21:07:37,2006-05-24 21:50:08,142.000,ACS   ,WFCENTER,F606W;CLEAR2L,5919.196,10775,2006-07-01 00:00:00,J9L966010,,4,0.148
J9L966020,NGC6752,19 10 52.351,-59 59 13.07,260,2006-05-24 22:01:15,2006-05-24 23:03:57,162.000,ACS   ,WFCENTER,CLEAR1L;F814W,8047.697,10775,2006-07-01 00:00:00,J9L966020,,2,0.148
J91L06010,NGC6752-POS1,19 10 52.040,-59 59 04.60,8,2006-06-05 08:10:44,2006-06-05 08:16:39,140.000,ACS   ,HRC-FIX,CLEAR1S;F435W,4310.808,10335,2007-06-05 23:34:29,J91L06010,,,0.009
J91L06020,NGC6752-POS1,19 10 52.072,-59 59 04.59,8,2006-06-05 08:18:42,2006-06-05 08:21:36,30.000,ACS   ,HRC-FIX,F555W;CLEAR2S,5355.405,10335,2007-06-05 23:44:08,J91L06020,,,0.006
J91L06030,NGC6752-POS2,19 10 52.120,-59 59 05.50,8,2006-06-05 08:23:41,2006-06-05 08:29:36,140.000,ACS   ,HRC-FIX,CLEAR1S;F435W,4310.808,10335,2007-06-05 23:44:16,J91L06030,,,0.018
J91L06040,NGC6752-POS2,19 10 52.152,-59 59 05.49,8,2006-06-05 09:45:57,2006-06-05 09:47:30,20.000,ACS   ,HRC-FIX,F555W;CLEAR2S,5355.405,10335,2007-06-05 23:44:30,J91L06040,,,0.019
J91L06050,NGC6752-POS3,19 10 51.960,-59 59 05.50,8,2006-06-05 09:49:35,2006-06-05 10:01:10,140.000,ACS   ,HRC-FIX,CLEAR1S;F435W,4310.808,10335,2007-06-05 23:44:37,J91L06050,,,0.026
J91L06060,NGC6752-POS3,19 10 51.992,-59 59 05.49,8,2006-06-05 10:03:13,2006-06-05 10:04:46,20.000,ACS   ,HRC-FIX,F555W;CLEAR2S,5355.405,10335,2007-06-05 23:44:42,J91L06060,,,0.023
IB1P09010,NGC6752-POS1,19 11 00.586,-59 59 01.54,3,2009-11-15 08:41:51,2009-11-15 09:47:16,830.000,WFC3  ,UVIS1-FIX,F438W,4326.100,11801,2010-11-15 16:00:36,IB1P09010,,,1.061
IB3M54010,NGC6752,19 10 54.860,-59 59 11.15,24,2010-05-01 10:39:46,2010-05-01 11:37:29,1360.480,WFC3  ,UVIS-CENTER,F555W,5305.950,11664,2010-05-01 17:10:57,IB3M54010,,,0.362
IB3M54020,NGC6752,19 10 54.846,-59 59 11.11,24,2010-05-01 10:58:09,2010-05-01 11:56:49,1020.480,WFC3  ,UVIS-CENTER,F814W,8048.100,11664,2010-05-01 17:13:03,IB3M54020,,,0.360
IB3M54030,NGC6752,19 10 54.860,-59 59 11.15,24,2010-05-01 11:53:45,2010-05-01 12:48:57,2460.000,WFC3  ,UVIS-CENTER,F390W,3922.350,11664,2010-05-01 22:04:32,IB3M54030,,,0.362
IB3M54040,NGC6752,19 10 52.638,-59 59 01.46,24,2010-05-01 13:13:24,2010-05-01 14:09:33,1245.385,WFC3  ,IR-FIX,F160W,15369.176,11664,2010-05-01 22:12:08,IB3M54040,,,0.082
IB3M54050,NGC6752,19 10 52.638,-59 59 01.46,24,2010-05-01 13:14:44,2010-05-01 14:02:01,1245.385,WFC3  ,IR-FIX,F110W,11534.459,11664,2010-05-01 22:11:51,IB3M54050,,,0.082
IB3M54060,NGC6752,19 10 52.646,-59 59 01.10,24,2010-05-01 13:43:11,2010-05-01 14:11:53,12.502,WFC3  ,IRSUB256-FIX,F110W,11534.459,11664,2010-05-01 22:12:52,IB3M54060,,,0.087
IB3M54070,NGC6752,19 10 52.646,-59 59 01.10,24,2010-05-01 13:50:43,2010-05-01 14:11:21,12.502,WFC3  ,IRSUB256-FIX,F160W,15369.176,11664,2010-05-01 22:13:07,IB3M54070,,,0.087
IB2J03Q5Q,NGC-6752,19 10 54.860,-59 59 11.15,15,2010-05-05 18:30:59,2010-05-05 18:32:29,90.000,WFC3  ,UVIS-CENTER,F395N,3955.200,11729,2010-08-05 16:58:04,IB2J03Q5Q,,,0.362
IB2J03011,NGC-6752,19 10 54.860,-59 59 11.15,15,2010-05-05 18:34:39,2010-05-05 19:11:47,2100.000,WFC3  ,UVIS-CENTER,F395N,3955.200,11729,2010-08-05 16:58:04,IB2J03011,,,0.362
IB2J03020,NGC-6752,19 10 54.860,-59 59 11.15,15,2010-05-05 19:14:24,2010-05-05 20:03:27,445.000,WFC3  ,UVIS-CENTER,F547M,5447.000,11729,2010-08-05 16:58:04,IB2J03020,,,0.362
IB2J03QEQ,NGC-6752,19 10 54.860,-59 59 11.15,15,2010-05-05 20:05:47,2010-05-05 20:06:37,50.000,WFC3  ,UVIS-CENTER,F390M,3897.000,11729,2010-08-05 16:58:04,IB2J03QEQ,,,0.362
IB2J03031,NGC-6752,19 10 54.860,-59 59 11.15,15,2010-05-05 20:08:47,2010-05-05 20:34:15,1400.000,WFC3  ,UVIS-CENTER,F390M,3897.000,11729,2010-08-05 16:58:04,IB2J03031,,,0.362
IB2J03041,NGC-6752,19 10 54.860,-59 59 11.15,15,2010-05-05 20:36:46,2010-05-05 20:55:34,1000.000,WFC3  ,UVIS-CENTER,F336W,3354.900,11729,2010-08-05 16:58:04,IB2J03041,,,0.362
IB2J03QNQ,NGC-6752,19 10 54.860,-59 59 11.15,15,2010-05-05 20:58:07,2010-05-05 20:58:17,10.000,WFC3  ,UVIS-CENTER,F390W,3920.800,11729,2010-08-05 16:58:04,IB2J03QNQ,,,0.362
IB2J03QPQ,NGC-6752,19 10 54.860,-59 59 11.15,15,2010-05-05 21:39:26,2010-05-05 21:39:56,30.000,WFC3  ,UVIS-CENTER,F336W,3354.900,11729,2010-08-05 16:58:04,IB2J03QPQ,,,0.362
IB2J03051,NGC-6752,19 10 54.860,-59 59 11.15,15,2010-05-05 21:42:23,2010-05-05 21:57:51,800.000,WFC3  ,UVIS-CENTER,F467M,4682.600,11729,2010-08-05 16:58:04,IB2J03051,,,0.362
IB2J03QUQ,NGC-6752,19 10 54.860,-59 59 11.15,15,2010-05-05 22:00:01,2010-05-05 22:00:41,40.000,WFC3  ,UVIS-CENTER,F467M,4682.600,11729,2010-08-05 16:58:04,IB2J03QUQ,,,0.362
IB2J03061,NGC-6752,19 10 54.860,-59 59 11.15,15,2010-05-05 22:02:59,2010-05-05 22:31:47,1600.000,WFC3  ,UVIS-CENTER,F410M,4108.900,11729,2010-08-05 16:58:04,IB2J03061,,,0.362
IB2J03QZQ,NGC-6752,19 10 54.860,-59 59 11.15,15,2010-05-05 22:33:57,2010-05-05 22:34:37,40.000,WFC3  ,UVIS-CENTER,F410M,4108.900,11729,2010-08-05 16:58:04,IB2J03QZQ,,,0.362
IBCC01010,NGC-6752,19 10 51.800,-59 58 55.00,7,2010-07-31 09:28:22,2010-07-31 12:22:18,720.000,WFC3  ,UVIS,F225W,2366.400,11904,2010-07-31 16:38:30,IBCC01010,,,0.161
IBCC01020,NGC-6752,19 10 51.800,-59 58 55.00,7,2010-07-31 09:32:55,2010-07-31 12:36:01,4020.000,WFC3  ,UVIS,F502N,5009.600,11904,2010-07-31 16:37:54,IBCC01020,,,0.161
IBCC01030,NGC-6752,19 10 51.800,-59 58 55.00,7,2010-07-31 12:38:35,2010-07-31 14:14:09,2750.000,WFC3  ,UVIS,F555W,5305.950,11904,2010-07-31 18:29:07,IBCC01030,,,0.161
IBCC01040,NGC-6752,19 10 51.800,-59 58 55.00,7,2010-07-31 14:16:34,2010-07-31 16:09:08,2750.000,WFC3  ,UVIS,F814W,8048.100,11904,2010-07-31 21:22:39,IBCC01040,,,0.161
IBCC02010,NGC-6752,19 10 51.800,-59 58 55.00,7,2010-08-07 01:16:24,2010-08-07 04:01:40,720.000,WFC3  ,UVIS,F225W,2366.400,11904,2010-08-07 07:59:50,IBCC02010,,,0.161
IBCC02020,NGC-6752,19 10 51.800,-59 58 55.00,7,2010-08-07 01:20:57,2010-08-07 04:15:23,4020.000,WFC3  ,UVIS,F502N,5009.600,11904,2010-08-07 07:58:43,IBCC02020,,,0.161
IBCC02030,NGC-6752,19 10 51.800,-59 58 55.00,7,2010-08-07 04:17:57,2010-08-07 05:53:30,2750.000,WFC3  ,UVIS,F555W,5305.950,11904,2010-08-07 08:38:20,IBCC02030,,,0.161
IBCC02040,NGC-6752,19 10 51.800,-59 58 55.00,7,2010-08-07 05:55:55,2010-08-07 07:29:17,2750.000,WFC3  ,UVIS,F814W,8048.100,11904,2010-08-07 10:19:13,IBCC02040,,,0.161
IBCC03010,NGC-6752,19 10 51.800,-59 58 55.00,7,2010-08-21 08:33:57,2010-08-21 12:00:38,720.000,WFC3  ,UVIS,F225W,2366.400,11904,2010-08-21 17:10:46,IBCC03010,,,0.161
IBCC03020,NGC-6752,19 10 51.800,-59 58 55.00,7,2010-08-21 08:38:30,2010-08-21 12:14:21,4020.000,WFC3  ,UVIS,F502N,5009.600,11904,2010-08-21 17:10:00,IBCC03020,,,0.161
IBCC03030,NGC-6752,19 10 51.800,-59 58 55.00,7,2010-08-21 12:16:55,2010-08-21 14:03:53,2750.000,WFC3  ,UVIS,F555W,5305.950,11904,2010-08-21 18:48:51,IBCC03030,,,0.161
IBCC03040,NGC-6752,19 10 51.800,-59 58 55.00,7,2010-08-21 14:56:43,2010-08-21 15:51:05,2750.000,WFC3  ,UVIS,F814W,8048.100,11904,2010-08-21 22:15:53,IBCC03040,,,0.161
IBJ206QGQ,NGC-6752,19 10 55.531,-59 59 10.80,28,2011-03-23 17:01:35,2011-03-23 17:02:25,50.000,WFC3  ,UVIS-CENTER,F814W,8043.700,12311,2012-03-24 03:52:03,IBJ206QGQ,,,0.441
IBJ206010,NGC-6752,19 10 55.531,-59 59 10.80,28,2011-03-23 17:05:01,2011-03-23 18:27:11,2214.000,WFC3  ,UVIS-CENTER,F275W,2707.200,12311,2012-03-24 06:59:26,IBJ206010,,1,0.441
IBJ205VFQ,NGC-6752,19 10 55.510,-59 59 09.85,28,2011-04-03 05:09:23,2011-04-03 05:10:13,50.000,WFC3  ,UVIS-CENTER,F814W,8043.700,12311,2012-04-03 07:33:03,IBJ205VFQ,,,0.435
IBJ205010,NGC-6752,19 10 55.510,-59 59 09.85,28,2011-04-03 05:12:49,2011-04-03 06:00:23,2214.000,WFC3  ,UVIS-CENTER,F275W,2707.200,12311,2012-04-03 10:28:26,IBJ205010,,1,0.435
JBHF01010,NGC-6752,19 10 53.397,-59 59 13.55,8,2011-05-19 14:24:31,2011-05-19 16:12:17,730.000,ACS   ,WFCENTER,F625W;CLEAR2L,6311.951,12254,2012-05-20 00:00:12,JBHF01010,,,0.222
JBHF01020,NGC-6752,19 10 53.397,-59 59 13.55,8,2011-05-19 14:27:34,2011-05-19 16:29:24,3088.000,ACS   ,WFCENTER,F658N;CLEAR2L,6583.955,12254,2012-05-20 00:43:37,JBHF01020,,,0.222
JBHF01030,NGC-6752,19 10 53.436,-59 59 13.58,8,2011-05-19 15:06:55,2011-05-19 16:38:53,770.000,ACS   ,WFCENTER,CLEAR1L;F435W,4329.190,12254,2012-05-20 01:14:34,JBHF01030,,2,0.226
IBKH05020,NGC6752,19 10 52.000,-59 59 05.00,9,2011-05-21 20:39:34,2011-05-21 21:31:46,200.000,WFC3  ,UVIS-CENTER,F547M,5447.000,12193,2012-05-22 07:44:49,IBKH05020,,,0.017
IBKH05030,NGC6752,19 10 52.000,-59 59 05.00,9,2011-05-21 20:43:44,2011-05-21 21:27:30,700.000,WFC3  ,UVIS-CENTER,F467M,4682.600,12193,2012-05-22 07:44:56,IBKH05030,,,0.017
IBKH05040,NGC6752,19 10 52.000,-59 59 05.00,9,2011-05-21 20:52:02,2011-05-21 21:19:06,1496.000,WFC3  ,UVIS-CENTER,F395N,3955.200,12193,2012-05-22 06:58:14,IBKH05040,,,0.017
JBHF02010,NGC-6752,19 10 53.813,-59 59 07.30,8,2011-05-23 18:58:47,2011-05-23 20:55:27,730.000,ACS   ,WFCENTER,F625W;CLEAR2L,6311.951,12254,2012-05-24 16:52:33,JBHF02010,,,0.218
JBHF02020,NGC-6752,19 10 53.813,-59 59 07.30,8,2011-05-23 19:01:50,2011-05-23 21:12:34,3088.000,ACS   ,WFCENTER,F658N;CLEAR2L,6583.955,12254,2012-05-24 16:52:37,JBHF02020,,,0.218
